CustomerID,Channel,Time_Of_Day,Day_Of_Week,Campaign_Id,Product_LOB,Conversion_Flag,Source,Time_Stamp,Comm_Id
ID00007912,Email,Morning,7,2,Computer,no,Inbound call,2014-03-23,2
ID00007912,Email,Evening,7,2,Computer,no,Inbound call,2014-03-29,3
ID00007912,SMS,Evening,7,2,Computer,no,Inbound call,2014-04-16,4
ID00007912,Email,Afternoon,7,2,Computer,no,Inbound call,2014-02-05,5
ID00007912,Email,Afternoon,2,2,Computer,no,Inbound call,2014-05-13,6
ID00007913,Email,Afternoon,6,1,Computer,no,Previous Campaign,2014-06-02,1
ID00007913,Email,Evening,3,3,Tv,no,Previous Campaign,2014-01-06,2
ID00007913,Call,Evening,1,3,Tv,no,Previous Campaign,2014-05-06,3
ID00007913,Email,Afternoon,1,3,Tv,no,Previous Campaign,2014-07-06,4
ID00007913,SMS,Morning,6,3,Tv,no,Previous Campaign,2014-06-19,5
ID00007913,Email,Evening,1,3,Tv,no,Previous Campaign,2014-06-27,6
ID00007914,SMS,Morning,1,1,Computer,no,SMS,2014-01-13,1
ID00007914,SMS,Afternoon,4,2,Computer,no,SMS,2014-02-04,2
ID00007914,SMS,Evening,7,2,Computer,no,SMS,2014-04-04,3
ID00007914,SMS,Morning,2,2,Computer,no,SMS,2014-10-04,4
ID00007914,SMS,Morning,7,2,Computer,no,SMS,2014-05-13,5
ID00007914,SMS,Afternoon,2,2,Computer,no,SMS,2014-05-21,6
ID00007915,SMS,Evening,1,1,Computer,no,Inbound call,2014-02-16,1
ID00007915,Call,Evening,2,5,Electronic,no,Inbound call,2014-09-28,2
ID00007915,SMS,Morning,2,5,Electronic,no,Inbound call,2014-11-10,3
ID00007915,SMS,Evening,3,5,Electronic,no,Inbound call,2014-11-26,4
ID00007916,Email,Afternoon,5,1,Computer,no,SMS,2014-02-02,1
ID00007916,SMS,Afternoon,2,3,Tv,no,SMS,2014-05-27,2
ID00007916,Email,Evening,6,3,Tv,no,SMS,2014-09-06,3
ID00007916,Call,Evening,5,3,Tv,no,SMS,2014-06-17,4
ID00007916,Call,Afternoon,5,3,Tv,no,SMS,2014-06-18,5
ID00007916,Call,Morning,5,3,Tv,no,SMS,2014-06-19,6
ID00007917,SMS,Afternoon,6,1,Computer,no,Inbound call,2014-05-01,1
ID00007917,SMS,Evening,6,3,Tv,no,Inbound call,2014-05-30,2
ID00007917,SMS,Afternoon,7,3,Tv,no,Inbound call,2014-09-06,3
ID00007917,SMS,Afternoon,5,3,Tv,no,Inbound call,2014-06-22,4
ID00007917,Call,Morning,7,3,Tv,no,Inbound call,2014-06-26,5
ID00007918,SMS,Evening,6,1,Computer,no,SMS,2014-10-01,1
ID00007918,Email,Evening,5,5,Electronic,no,SMS,2014-09-29,2
ID00007918,Email,Morning,3,5,Electronic,no,SMS,2014-06-10,3
ID00007918,Email,Morning,7,5,Electronic,no,SMS,2014-11-10,4
ID00007919,SMS,Evening,2,1,Computer,no,Previous Campaign,2014-01-29,1
ID00007919,Email,Evening,7,2,Computer,no,Previous Campaign,2014-04-19,2
ID00007919,SMS,Morning,3,2,Computer,no,Previous Campaign,2014-04-20,3
ID00007919,SMS,Afternoon,7,2,Computer,no,Previous Campaign,2014-10-05,4
ID00007920,Call,Morning,3,1,Computer,no,SMS,2014-02-26,1
ID00007920,Email,Evening,6,4,Tv,no,SMS,2014-04-07,2
ID00007920,SMS,Evening,2,4,Tv,no,SMS,2014-11-07,3
ID00007920,SMS,Morning,3,4,Tv,no,SMS,2014-08-19,4
ID00007920,Call,Morning,7,4,Tv,no,SMS,2014-08-22,5
ID00007921,Email,Evening,2,1,Computer,no,Previous Campaign,2014-01-28,1
ID00007921,SMS,Morning,2,2,Computer,no,Previous Campaign,2014-07-04,2
ID00007921,SMS,Morning,5,2,Computer,no,Previous Campaign,2014-04-17,3
ID00007921,Email,Morning,1,2,Computer,no,Previous Campaign,2014-04-21,4
ID00007921,Email,Afternoon,5,2,Computer,no,Previous Campaign,2014-01-05,5
ID00007922,SMS,Evening,3,1,Computer,no,Inbound call,2014-01-18,1
ID00007922,SMS,Evening,1,6,Computer,no,Inbound call,2014-07-12,2
ID00007922,Email,Evening,1,6,Computer,no,Inbound call,2014-12-21,3
ID00007922,SMS,Afternoon,5,6,Computer,no,Inbound call,2014-12-29,4
ID00007923,Call,Afternoon,2,1,Computer,no,Inbound call,2014-01-18,1
ID00007923,Call,Morning,1,2,Computer,no,Inbound call,2014-03-04,2
ID00007923,SMS,Morning,1,2,Computer,no,Inbound call,2014-05-15,3
ID00007923,Call,Morning,3,2,Computer,no,Inbound call,2014-05-18,4
ID00007923,Call,Morning,1,2,Computer,no,Inbound call,2014-05-22,5
ID00007924,Email,Evening,3,1,Computer,no,SMS,2014-02-17,1
ID00007924,SMS,Evening,5,3,Tv,no,SMS,2014-03-06,2
ID00007924,Email,Afternoon,5,3,Tv,no,SMS,2014-06-17,3
ID00007924,Call,Morning,1,3,Tv,no,SMS,2014-06-23,4
ID00007924,SMS,Evening,1,3,Tv,no,SMS,2014-06-26,5
ID00007925,SMS,Evening,4,1,Computer,no,Previous Campaign,2014-02-16,1
ID00007925,SMS,Morning,1,3,Tv,no,Previous Campaign,2014-04-06,2
ID00007925,SMS,Afternoon,1,3,Tv,no,Previous Campaign,2014-06-19,3
ID00007925,Email,Afternoon,1,3,Tv,no,Previous Campaign,2014-06-24,4
ID00007926,SMS,Morning,1,1,Computer,no,Previous Campaign,2014-01-23,1
ID00007926,SMS,Evening,3,5,Electronic,no,Previous Campaign,2014-10-10,2
ID00007926,Call,Evening,1,5,Electronic,no,Previous Campaign,2014-12-10,3
ID00007926,SMS,Evening,1,5,Electronic,no,Previous Campaign,2014-10-20,4
ID00007926,SMS,Evening,1,5,Electronic,no,Previous Campaign,2014-11-28,5
ID00007926,SMS,Afternoon,1,5,Electronic,no,Previous Campaign,2014-11-29,6
ID00007927,Email,Morning,1,1,Computer,no,Inbound call,2014-08-03,1
ID00007927,Email,Afternoon,1,4,Tv,no,Inbound call,2014-01-07,2
ID00007927,Email,Afternoon,2,4,Tv,no,Inbound call,2014-10-07,3
ID00007927,Email,Morning,4,4,Tv,no,Inbound call,2014-07-27,4
ID00007927,SMS,Evening,1,4,Tv,no,Inbound call,2014-05-08,5
ID00007927,Email,Evening,4,4,Tv,no,Inbound call,2014-05-08,6
ID00007928,Call,Afternoon,5,1,Computer,no,Previous Campaign,2014-04-03,1
ID00007928,SMS,Evening,6,6,Computer,no,Previous Campaign,2014-12-12,2
ID00007928,Email,Afternoon,2,6,Computer,no,Previous Campaign,2014-12-12,3
ID00007928,SMS,Evening,6,6,Computer,no,Previous Campaign,2014-12-26,4
ID00007929,Call,Evening,1,1,Computer,no,Previous Campaign,2014-06-01,1
ID00007929,SMS,Morning,1,3,Tv,no,Previous Campaign,2014-04-06,2
ID00007929,Email,Morning,1,3,Tv,no,Previous Campaign,2014-06-14,3
ID00007929,Email,Morning,2,3,Tv,no,Previous Campaign,2014-06-27,4
ID00007930,Call,Afternoon,2,1,Computer,no,Previous Campaign,2014-03-03,1
ID00007930,SMS,Morning,3,2,Computer,no,Previous Campaign,2014-03-22,2
ID00007930,SMS,Afternoon,7,2,Computer,no,Previous Campaign,2014-03-23,3
ID00007930,Email,Morning,1,2,Computer,no,Previous Campaign,2014-01-04,4
ID00007930,Email,Morning,7,2,Computer,no,Previous Campaign,2014-04-16,5
ID00007930,Email,Evening,6,2,Computer,no,Previous Campaign,2014-05-13,6
ID00007931,SMS,Afternoon,5,1,Computer,no,SMS,2014-05-03,1
ID00007931,Call,Morning,7,5,Electronic,no,SMS,2014-10-10,2
ID00007931,Email,Evening,6,5,Electronic,no,SMS,2014-11-10,3
ID00007931,Email,Afternoon,3,5,Electronic,no,SMS,2014-10-31,4
ID00007931,Email,Evening,6,5,Electronic,no,SMS,2014-07-11,5
ID00007931,SMS,Evening,5,5,Electronic,no,SMS,2014-11-17,6
ID00007932,SMS,Morning,4,1,Computer,no,Previous Campaign,2014-02-18,1
ID00007932,Email,Morning,1,3,Tv,no,Previous Campaign,2014-05-31,2
ID00007932,Call,Morning,1,3,Tv,no,Previous Campaign,2014-06-22,3
ID00007932,SMS,Afternoon,1,3,Tv,no,Previous Campaign,2014-06-27,4
ID00007933,Call,Evening,5,1,Computer,no,Inbound call,2014-01-28,1
ID00007933,Call,Morning,3,6,Computer,no,Inbound call,2014-12-23,2
ID00007933,SMS,Afternoon,7,6,Computer,no,Inbound call,2014-12-24,3
ID00007933,Email,Evening,3,6,Computer,no,Inbound call,2014-12-29,4
ID00007933,SMS,Afternoon,7,6,Computer,no,Inbound call,2014-12-30,5
ID00007934,SMS,Afternoon,7,1,Computer,no,SMS,2014-10-03,1
ID00007934,Email,Evening,6,3,Tv,no,SMS,2014-05-31,2
ID00007934,Email,Afternoon,5,3,Tv,no,SMS,2014-06-06,3
ID00007934,Call,Morning,7,3,Tv,no,SMS,2014-06-15,4
ID00007934,SMS,Evening,6,3,Tv,no,SMS,2014-06-19,5
ID00007934,SMS,Afternoon,3,3,Tv,no,SMS,2014-06-24,6
ID00007935,Email,Evening,6,1,Computer,no,SMS,2014-01-23,1
ID00007935,SMS,Afternoon,5,3,Tv,no,SMS,2014-05-28,2
ID00007935,SMS,Afternoon,7,3,Tv,no,SMS,2014-10-06,3
ID00007935,SMS,Afternoon,5,3,Tv,no,SMS,2014-06-26,4
ID00007936,Call,Morning,3,1,Computer,no,Previous Campaign,2014-03-15,1
ID00007936,Email,Evening,1,4,Tv,no,Previous Campaign,2014-02-08,2
ID00007936,SMS,Morning,1,4,Tv,no,Previous Campaign,2014-12-08,3
ID00007936,Email,Morning,1,4,Tv,no,Previous Campaign,2014-08-30,4
ID00007937,Call,Afternoon,6,1,Computer,no,Inbound call,2014-03-02,1
ID00007937,Email,Morning,1,5,Electronic,no,Inbound call,2014-10-23,2
ID00007937,Call,Morning,1,5,Electronic,no,Inbound call,2014-11-14,3
ID00007937,Email,Afternoon,5,5,Electronic,no,Inbound call,2014-11-14,4
ID00007937,SMS,Evening,7,5,Electronic,no,Inbound call,2014-11-16,5
ID00007938,SMS,Evening,6,1,Computer,no,SMS,2014-02-02,1
ID00007938,SMS,Evening,7,6,Computer,no,SMS,2014-07-12,2
ID00007938,SMS,Afternoon,6,6,Computer,no,SMS,2014-12-14,3
ID00007938,SMS,Afternoon,5,6,Computer,no,SMS,2014-12-15,4
ID00007939,Call,Morning,6,1,Computer,no,SMS,2014-02-17,1
ID00007939,Email,Morning,5,6,Computer,no,SMS,2014-12-19,2
ID00007939,SMS,Morning,7,6,Computer,no,SMS,2014-12-19,3
ID00007939,Call,Morning,1,6,Computer,no,SMS,2014-12-27,4
ID00007940,SMS,Morning,3,1,Computer,no,SMS,2014-01-31,1
ID00007940,SMS,Morning,7,4,Tv,no,SMS,2014-07-16,2
ID00007940,Call,Evening,7,4,Tv,no,SMS,2014-06-08,3
ID00007940,Email,Morning,3,4,Tv,no,SMS,2014-11-09,4
ID00007940,SMS,Morning,2,4,Tv,no,SMS,2014-09-22,5
ID00007940,Email,Evening,4,4,Tv,no,SMS,2014-09-24,6
ID00007941,SMS,Evening,3,1,Computer,no,Inbound call,2014-02-13,1
ID00007941,Email,Afternoon,1,4,Tv,no,Inbound call,2014-07-23,2
ID00007941,SMS,Afternoon,4,4,Tv,no,Inbound call,2014-08-15,3
ID00007941,SMS,Evening,1,4,Tv,no,Inbound call,2014-08-17,4
ID00007941,SMS,Afternoon,3,4,Tv,no,Inbound call,2014-09-13,5
ID00007941,SMS,Evening,4,4,Tv,no,Inbound call,2014-09-19,6
ID00007942,Call,Evening,7,1,Computer,no,SMS,2014-02-14,1
ID00007942,Call,Afternoon,5,2,Computer,no,SMS,2014-03-30,2
ID00007942,Call,Evening,5,2,Computer,no,SMS,2014-04-21,3
ID00007942,Call,Afternoon,6,2,Computer,no,SMS,2014-05-19,4
ID00007942,Email,Evening,7,2,Computer,no,SMS,2014-05-21,5
ID00007943,Call,Afternoon,1,1,Computer,no,SMS,2014-02-03,1
ID00007943,Call,Evening,1,3,Tv,no,SMS,2014-03-06,2
ID00007943,Email,Morning,2,3,Tv,no,SMS,2014-10-06,3
ID00007943,Email,Afternoon,3,3,Tv,no,SMS,2014-06-15,4
ID00007943,Email,Afternoon,3,3,Tv,no,SMS,2014-06-26,5
ID00007944,Call,Afternoon,4,1,Computer,no,Inbound call,2014-02-14,1
ID00007944,Call,Morning,1,4,Tv,no,Inbound call,2014-03-08,2
ID00007944,Call,Morning,2,4,Tv,no,Inbound call,2014-12-08,3
ID00007944,Email,Afternoon,3,4,Tv,no,Inbound call,2014-08-31,4
ID00007945,Email,Evening,3,1,Computer,no,SMS,2014-01-16,1
ID00007945,Call,Evening,1,3,Tv,no,SMS,2014-05-25,2
ID00007945,Call,Morning,1,3,Tv,no,SMS,2014-05-31,3
ID00007945,Call,Morning,1,3,Tv,no,SMS,2014-06-06,4
ID00007946,Email,Morning,2,1,Computer,no,Previous Campaign,2014-03-18,1
ID00007946,SMS,Evening,5,5,Electronic,no,Previous Campaign,2014-02-10,2
ID00007946,SMS,Evening,3,5,Electronic,no,Previous Campaign,2014-10-18,3
ID00007946,Email,Afternoon,1,5,Electronic,no,Previous Campaign,2014-10-21,4
ID00007946,Call,Afternoon,1,5,Electronic,no,Previous Campaign,2014-11-18,5
ID00007947,Call,Evening,1,1,Computer,no,SMS,2014-08-03,1
ID00007947,SMS,Morning,5,4,Tv,no,SMS,2014-02-07,2
ID00007947,SMS,Morning,6,4,Tv,no,SMS,2014-09-15,3
ID00007947,Email,Morning,6,4,Tv,no,SMS,2014-09-25,4
ID00007948,Email,Afternoon,7,1,Computer,no,Previous Campaign,2014-03-14,1
ID00007948,Email,Morning,2,3,Tv,no,Previous Campaign,2014-05-31,2
ID00007948,Call,Evening,2,3,Tv,no,Previous Campaign,2014-12-06,3
ID00007948,SMS,Morning,2,3,Tv,no,Previous Campaign,2014-06-23,4
ID00007948,Call,Morning,4,3,Tv,no,Previous Campaign,2014-06-26,5
ID00007949,Email,Morning,5,1,Computer,no,Previous Campaign,2014-02-13,1
ID00007949,SMS,Evening,2,2,Computer,no,Previous Campaign,2014-03-29,2
ID00007949,SMS,Morning,6,2,Computer,no,Previous Campaign,2014-04-20,3
ID00007949,Call,Morning,2,2,Computer,no,Previous Campaign,2014-04-21,4
ID00007949,SMS,Morning,2,2,Computer,no,Previous Campaign,2014-05-05,5
ID00007950,Call,Evening,1,1,Computer,no,Previous Campaign,2014-08-02,1
ID00007950,SMS,Afternoon,1,3,Tv,no,Previous Campaign,2014-05-29,2
ID00007950,SMS,Afternoon,2,3,Tv,no,Previous Campaign,2014-08-06,3
ID00007950,Call,Afternoon,5,3,Tv,no,Previous Campaign,2014-06-21,4
ID00007950,SMS,Evening,3,3,Tv,no,Previous Campaign,2014-06-28,5
ID00007951,Call,Afternoon,6,1,Computer,no,Previous Campaign,2014-01-20,1
ID00007951,Email,Afternoon,6,3,Tv,no,Previous Campaign,2014-10-06,2
ID00007951,Call,Evening,5,3,Tv,no,Previous Campaign,2014-06-25,3
ID00007951,Call,Morning,5,3,Tv,no,Previous Campaign,2014-06-27,4
ID00007952,SMS,Evening,7,1,Computer,no,SMS,2014-02-27,1
ID00007952,SMS,Evening,1,5,Electronic,no,SMS,2014-05-10,2
ID00007952,SMS,Morning,6,5,Electronic,no,SMS,2014-08-10,3
ID00007952,SMS,Evening,7,5,Electronic,no,SMS,2014-09-10,4
ID00007952,Email,Evening,6,5,Electronic,no,SMS,2014-10-26,5
ID00007953,Call,Morning,7,1,Computer,no,Inbound call,2014-02-19,1
ID00007953,Call,Evening,2,6,Computer,no,Inbound call,2014-12-12,2
ID00007953,Email,Morning,1,6,Computer,no,Inbound call,2014-12-14,3
ID00007953,SMS,Evening,7,6,Computer,no,Inbound call,2014-12-16,4
ID00007954,Call,Evening,7,1,Computer,no,Previous Campaign,2014-02-16,1
ID00007954,SMS,Morning,5,2,Computer,no,Previous Campaign,2014-05-04,2
ID00007954,Call,Afternoon,5,2,Computer,no,Previous Campaign,2014-06-04,3
ID00007954,SMS,Morning,5,2,Computer,no,Previous Campaign,2014-11-04,4
ID00007954,SMS,Morning,5,2,Computer,no,Previous Campaign,2014-04-13,5
ID00007955,Email,Evening,6,1,Computer,no,SMS,2014-06-02,1
ID00007955,Email,Morning,7,4,Tv,no,SMS,2014-07-17,2
ID00007955,SMS,Morning,5,4,Tv,no,SMS,2014-08-21,3
ID00007956,Call,Evening,1,1,Computer,no,Inbound call,2014-02-16,1
ID00007956,Call,Afternoon,5,5,Electronic,no,Inbound call,2014-05-10,2
ID00007956,Call,Morning,4,5,Electronic,no,Inbound call,2014-10-15,3
ID00007956,Call,Morning,7,5,Electronic,no,Inbound call,2014-02-12,4
ID00007957,Email,Afternoon,7,1,Computer,no,Previous Campaign,2014-03-14,1
ID00007957,SMS,Afternoon,3,4,Tv,no,Previous Campaign,2014-03-07,2
ID00007957,SMS,Afternoon,7,4,Tv,no,Previous Campaign,2014-02-08,3
ID00007957,Email,Evening,5,4,Tv,no,Previous Campaign,2014-08-28,4
ID00007958,SMS,Morning,7,1,Computer,no,SMS,2014-08-03,1
ID00007958,SMS,Afternoon,7,3,Tv,no,SMS,2014-06-19,2
ID00007958,Email,Morning,7,3,Tv,no,SMS,2014-06-20,3
ID00007958,Email,Morning,2,3,Tv,no,SMS,2014-06-21,4
ID00007958,SMS,Afternoon,5,3,Tv,no,SMS,2014-06-28,5
ID00007958,SMS,Afternoon,3,3,Tv,no,SMS,2014-06-29,6
ID00007959,Call,Evening,3,1,Computer,no,Inbound call,2014-03-03,1
ID00007959,SMS,Afternoon,2,4,Tv,no,Inbound call,2014-01-08,2
ID00007959,Email,Evening,2,4,Tv,no,Inbound call,2014-08-25,3
ID00007959,SMS,Afternoon,2,4,Tv,no,Inbound call,2014-02-09,4
ID00007960,SMS,Morning,1,1,Computer,no,SMS,2014-12-03,1
ID00007960,Call,Afternoon,3,2,Computer,no,SMS,2014-07-04,2
ID00007960,Call,Morning,3,2,Computer,no,SMS,2014-04-23,3
ID00007960,SMS,Morning,1,2,Computer,no,SMS,2014-11-05,4
ID00007961,Call,Evening,1,1,Computer,no,Inbound call,2014-04-01,1
ID00007961,Email,Afternoon,5,2,Computer,no,Inbound call,2014-03-31,2
ID00007961,Call,Evening,3,2,Computer,no,Inbound call,2014-01-04,3
ID00007961,Call,Afternoon,5,2,Computer,no,Inbound call,2014-01-04,4
ID00007961,Email,Morning,1,2,Computer,no,Inbound call,2014-12-04,5
ID00007961,Call,Morning,1,2,Computer,no,Inbound call,2014-08-05,6
ID00007962,Email,Afternoon,1,1,Computer,no,Previous Campaign,2014-04-03,1
ID00007962,SMS,Afternoon,1,5,Electronic,no,Previous Campaign,2014-06-10,2
ID00007962,Email,Evening,2,5,Electronic,no,Previous Campaign,2014-12-10,3
ID00007962,SMS,Afternoon,1,5,Electronic,no,Previous Campaign,2014-10-29,4
ID00007962,Email,Afternoon,1,5,Electronic,no,Previous Campaign,2014-06-11,5
ID00007962,Call,Morning,4,5,Electronic,no,Previous Campaign,2014-11-28,6
ID00007963,SMS,Morning,4,1,Computer,no,Inbound call,2014-02-25,1
ID00007963,Call,Evening,2,5,Electronic,no,Inbound call,2014-12-10,2
ID00007963,Call,Evening,1,5,Electronic,no,Inbound call,2014-10-29,3
ID00007963,SMS,Afternoon,1,5,Electronic,no,Inbound call,2014-11-27,4
ID00007963,SMS,Afternoon,5,5,Electronic,no,Inbound call,2014-11-28,5
ID00007964,SMS,Afternoon,1,1,Computer,no,Previous Campaign,2014-02-25,1
ID00007964,SMS,Afternoon,1,4,Tv,no,Previous Campaign,2014-07-22,2
ID00007964,SMS,Afternoon,4,4,Tv,no,Previous Campaign,2014-03-08,3
ID00007964,SMS,Afternoon,1,4,Tv,no,Previous Campaign,2014-08-14,4
ID00007964,Email,Evening,3,4,Tv,no,Previous Campaign,2014-08-18,5
ID00007964,Call,Afternoon,1,4,Tv,no,Previous Campaign,2014-09-20,6
ID00007965,SMS,Evening,1,1,Computer,no,SMS,2014-02-15,1
ID00007965,Email,Afternoon,3,4,Tv,no,SMS,2014-01-07,2
ID00007965,SMS,Afternoon,1,4,Tv,no,SMS,2014-10-07,3
ID00007965,SMS,Evening,1,4,Tv,no,SMS,2014-07-08,4
ID00007966,Call,Morning,6,1,Computer,no,Inbound call,2014-04-01,1
ID00007966,SMS,Afternoon,2,2,Computer,no,Inbound call,2014-03-22,2
ID00007966,Email,Morning,1,2,Computer,no,Inbound call,2014-02-04,3
ID00007966,SMS,Afternoon,1,2,Computer,no,Inbound call,2014-01-05,4
ID00007966,Call,Afternoon,3,2,Computer,no,Inbound call,2014-05-14,5
ID00007967,Call,Evening,1,1,Computer,no,Previous Campaign,2014-02-28,1
ID00007967,Call,Afternoon,1,4,Tv,no,Previous Campaign,2014-12-07,2
ID00007967,Call,Morning,1,4,Tv,no,Previous Campaign,2014-07-18,3
ID00007967,Call,Morning,3,4,Tv,no,Previous Campaign,2014-08-17,4
ID00007967,Call,Morning,1,4,Tv,no,Previous Campaign,2014-08-31,5
ID00007968,SMS,Afternoon,6,1,Computer,no,Previous Campaign,2014-02-17,1
ID00007968,SMS,Evening,6,5,Electronic,no,Previous Campaign,2014-05-10,2
ID00007968,Call,Afternoon,7,5,Electronic,no,Previous Campaign,2014-11-10,3
ID00007968,SMS,Evening,6,5,Electronic,no,Previous Campaign,2014-10-13,4
ID00007968,SMS,Afternoon,4,5,Electronic,no,Previous Campaign,2014-10-29,5
ID00007969,Email,Morning,1,1,Computer,no,SMS,2014-02-13,1
ID00007969,SMS,Morning,1,3,Tv,no,SMS,2014-05-25,2
ID00007969,Email,Morning,3,3,Tv,no,SMS,2014-05-26,3
ID00007969,SMS,Morning,2,3,Tv,no,SMS,2014-05-29,4
ID00007969,Call,Evening,3,3,Tv,no,SMS,2014-12-06,5
ID00007969,Call,Afternoon,3,3,Tv,no,SMS,2014-06-30,6
ID00007970,Email,Evening,6,1,Computer,no,Previous Campaign,2014-02-28,1
ID00007970,SMS,Morning,7,5,Electronic,no,Previous Campaign,2014-11-16,2
ID00007970,SMS,Morning,4,5,Electronic,no,Previous Campaign,2014-11-27,3
ID00007970,SMS,Evening,6,5,Electronic,no,Previous Campaign,2014-04-12,4
ID00007971,Call,Morning,1,1,Computer,no,Previous Campaign,2014-01-24,1
ID00007971,Email,Afternoon,2,6,Computer,no,Previous Campaign,2014-12-17,2
ID00007971,Email,Evening,1,6,Computer,no,Previous Campaign,2014-12-18,3
ID00007971,SMS,Morning,1,6,Computer,no,Previous Campaign,2014-12-24,4
ID00007972,SMS,Afternoon,3,1,Computer,no,SMS,2014-12-03,1
ID00007972,Email,Evening,1,4,Tv,no,SMS,2014-05-07,2
ID00007972,Email,Evening,3,4,Tv,no,SMS,2014-07-26,3
ID00007972,SMS,Evening,1,4,Tv,no,SMS,2014-09-08,4
ID00007972,Call,Afternoon,4,4,Tv,no,SMS,2014-08-15,5
ID00007973,Email,Afternoon,5,1,Computer,no,Inbound call,2014-02-21,1
ID00007973,Email,Evening,4,5,Electronic,no,Inbound call,2014-09-10,2
ID00007973,Email,Afternoon,6,5,Electronic,no,Inbound call,2014-11-10,3
ID00007973,SMS,Afternoon,5,5,Electronic,no,Inbound call,2014-06-11,4
ID00007973,Email,Morning,6,5,Electronic,no,Inbound call,2014-11-27,5
ID00007973,Call,Morning,6,5,Electronic,no,Inbound call,2014-11-29,6
ID00007974,Call,Morning,1,1,Computer,no,Inbound call,2014-02-13,1
ID00007974,SMS,Evening,1,6,Computer,no,Inbound call,2014-05-12,2
ID00007974,Call,Morning,4,6,Computer,no,Inbound call,2014-12-20,3
ID00007974,Call,Morning,2,6,Computer,no,Inbound call,2014-12-24,4
ID00007975,Call,Morning,1,1,Computer,no,Inbound call,2014-01-29,1
ID00007975,SMS,Evening,7,2,Computer,no,Inbound call,2014-03-25,2
ID00007975,SMS,Afternoon,5,2,Computer,no,Inbound call,2014-08-04,3
ID00007975,SMS,Morning,5,2,Computer,no,Inbound call,2014-04-29,4
ID00007975,SMS,Evening,7,2,Computer,no,Inbound call,2014-04-29,5
ID00007975,SMS,Afternoon,4,2,Computer,no,Inbound call,2014-05-18,6
ID00007976,Call,Afternoon,3,1,Computer,no,Inbound call,2014-02-21,1
ID00007976,SMS,Afternoon,3,5,Electronic,no,Inbound call,2014-09-28,2
ID00007976,SMS,Afternoon,7,5,Electronic,no,Inbound call,2014-03-10,3
ID00007976,Email,Afternoon,4,5,Electronic,no,Inbound call,2014-10-23,4
ID00007976,Email,Evening,4,5,Electronic,no,Inbound call,2014-10-25,5
ID00007976,SMS,Evening,5,5,Electronic,no,Inbound call,2014-06-11,6
ID00007977,SMS,Evening,5,1,Computer,no,Inbound call,2014-02-28,1
ID00007977,SMS,Afternoon,6,2,Computer,no,Inbound call,2014-04-20,2
ID00007977,Call,Morning,2,2,Computer,no,Inbound call,2014-05-23,3
ID00007977,Call,Morning,7,2,Computer,no,Inbound call,2014-05-24,4
ID00007978,SMS,Evening,2,1,Computer,no,Previous Campaign,2014-01-27,1
ID00007978,SMS,Morning,7,2,Computer,no,Previous Campaign,2014-10-04,2
ID00007978,SMS,Morning,2,2,Computer,no,Previous Campaign,2014-01-05,3
ID00007978,SMS,Morning,7,2,Computer,no,Previous Campaign,2014-05-23,4
ID00007979,Call,Evening,5,1,Computer,no,SMS,2014-02-19,1
ID00007979,Email,Morning,3,2,Computer,no,SMS,2014-03-21,2
ID00007979,Email,Afternoon,7,2,Computer,no,SMS,2014-03-23,3
ID00007979,Email,Morning,7,2,Computer,no,SMS,2014-03-27,4
ID00007979,SMS,Morning,5,2,Computer,no,SMS,2014-11-04,5
ID00007979,Email,Morning,5,2,Computer,no,SMS,2014-05-16,6
ID00007980,SMS,Morning,7,1,Computer,no,Previous Campaign,2014-01-18,1
ID00007980,SMS,Afternoon,1,2,Computer,no,Previous Campaign,2014-01-04,2
ID00007980,Call,Afternoon,7,2,Computer,no,Previous Campaign,2014-04-05,3
ID00007980,SMS,Morning,5,2,Computer,no,Previous Campaign,2014-05-22,4
ID00007981,Call,Afternoon,7,1,Computer,no,SMS,2014-01-15,1
ID00007981,SMS,Evening,1,6,Computer,no,SMS,2014-07-12,2
ID00007981,Call,Morning,2,6,Computer,no,SMS,2014-12-22,3
ID00007981,SMS,Morning,2,6,Computer,no,SMS,2014-12-31,4
ID00007982,Call,Evening,6,1,Computer,no,SMS,2014-02-20,1
ID00007982,Email,Afternoon,7,4,Tv,no,SMS,2014-07-25,2
ID00007982,SMS,Afternoon,2,4,Tv,no,SMS,2014-10-08,3
ID00007982,Call,Morning,5,4,Tv,no,SMS,2014-09-22,4
ID00007983,SMS,Morning,1,1,Computer,no,SMS,2014-03-01,1
ID00007983,Call,Evening,1,4,Tv,no,SMS,2014-07-19,2
ID00007983,Call,Morning,1,4,Tv,no,SMS,2014-01-09,3
ID00007983,Call,Morning,1,4,Tv,no,SMS,2014-03-09,4
ID00007984,Call,Evening,3,1,Computer,no,Inbound call,2014-03-15,1
ID00007984,SMS,Afternoon,1,2,Computer,no,Inbound call,2014-03-24,2
ID00007984,SMS,Morning,3,2,Computer,no,Inbound call,2014-03-24,3
ID00007984,Call,Evening,5,2,Computer,no,Inbound call,2014-05-22,4
ID00007985,Call,Morning,7,1,Computer,no,SMS,2014-11-03,1
ID00007985,Call,Afternoon,6,3,Tv,no,SMS,2014-05-30,2
ID00007985,Call,Morning,7,3,Tv,no,SMS,2014-11-06,3
ID00007985,Email,Evening,5,3,Tv,no,SMS,2014-06-22,4
ID00007985,Email,Morning,6,3,Tv,no,SMS,2014-06-24,5
